timestamp,label,temperature
2023-03-25 15:47:23.064455361 +05:30,coretemp Package id 0,81.0
2023-03-25 15:47:24.093034213 +05:30,coretemp Core 0,59.0
2023-03-25 15:47:24.093053376 +05:30,coretemp Core 1,70.0
2023-03-25 15:47:24.093062118 +05:30,coretemp Core 2,85.0
2023-03-25 15:47:24.093070257 +05:30,coretemp Core 3,62.0
2023-03-25 15:47:24.093078267 +05:30,coretemp Package id 0,85.0
2023-03-25 15:47:25.108616950 +05:30,coretemp Core 0,74.0
2023-03-25 15:47:25.108658439 +05:30,coretemp Core 1,83.0
2023-03-25 15:47:25.108675681 +05:30,coretemp Core 2,63.0
2023-03-25 15:47:25.108685156 +05:30,coretemp Core 3,78.0
2023-03-25 15:47:25.108693353 +05:30,coretemp Package id 0,83.0
2023-03-25 15:47:26.123755194 +05:30,coretemp Core 0,77.0
2023-03-25 15:47:26.123799089 +05:30,coretemp Core 1,88.0
2023-03-25 15:47:26.123807043 +05:30,coretemp Core 2,69.0
2023-03-25 15:47:26.123814605 +05:30,coretemp Core 3,64.0
2023-03-25 15:47:26.123822305 +05:30,coretemp Package id 0,88.0
2023-03-25 15:47:27.139207270 +05:30,coretemp Core 0,86.0
2023-03-25 15:47:27.139248405 +05:30,coretemp Core 1,75.0
2023-03-25 15:47:27.139261034 +05:30,coretemp Core 2,66.0
2023-03-25 15:47:27.139273374 +05:30,coretemp Core 3,62.0
2023-03-25 15:47:27.139285587 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:28.180585630 +05:30,coretemp Core 0,75.0
2023-03-25 15:47:28.180633259 +05:30,coretemp Core 1,65.0
2023-03-25 15:47:28.180641900 +05:30,coretemp Core 2,64.0
2023-03-25 15:47:28.180651480 +05:30,coretemp Core 3,79.0
2023-03-25 15:47:28.180665343 +05:30,coretemp Package id 0,79.0
2023-03-25 15:47:29.196067826 +05:30,coretemp Core 0,78.0
2023-03-25 15:47:29.196103134 +05:30,coretemp Core 1,92.0
2023-03-25 15:47:29.196117465 +05:30,coretemp Core 2,64.0
2023-03-25 15:47:29.196133072 +05:30,coretemp Core 3,65.0
2023-03-25 15:47:29.196147587 +05:30,coretemp Package id 0,92.0
2023-03-25 15:47:30.236464409 +05:30,coretemp Core 0,67.0
2023-03-25 15:47:30.236486904 +05:30,coretemp Core 1,75.0
2023-03-25 15:47:30.236508789 +05:30,coretemp Core 2,60.0
2023-03-25 15:47:30.236526899 +05:30,coretemp Core 3,76.0
2023-03-25 15:47:30.236541291 +05:30,coretemp Package id 0,76.0
2023-03-25 15:47:31.252684597 +05:30,coretemp Core 0,58.0
2023-03-25 15:47:31.252726458 +05:30,coretemp Core 1,84.0
2023-03-25 15:47:31.252741294 +05:30,coretemp Core 2,62.0
2023-03-25 15:47:31.252755531 +05:30,coretemp Core 3,64.0
2023-03-25 15:47:31.252769422 +05:30,coretemp Package id 0,84.0
2023-03-25 15:47:32.281854468 +05:30,coretemp Core 0,57.0
2023-03-25 15:47:32.281872214 +05:30,coretemp Core 1,57.0
2023-03-25 15:47:32.281881539 +05:30,coretemp Core 2,57.0
2023-03-25 15:47:32.281889205 +05:30,coretemp Core 3,56.0
2023-03-25 15:47:32.281896811 +05:30,coretemp Package id 0,58.0
2023-03-25 15:47:33.309924169 +05:30,coretemp Core 0,65.0
2023-03-25 15:47:33.309960564 +05:30,coretemp Core 1,78.0
2023-03-25 15:47:33.309975760 +05:30,coretemp Core 2,57.0
2023-03-25 15:47:33.309990511 +05:30,coretemp Core 3,67.0
2023-03-25 15:47:33.310004501 +05:30,coretemp Package id 0,79.0
2023-03-25 15:47:34.326091993 +05:30,coretemp Core 0,55.0
2023-03-25 15:47:34.326133578 +05:30,coretemp Core 1,58.0
2023-03-25 15:47:34.326148312 +05:30,coretemp Core 2,55.0
2023-03-25 15:47:34.326163040 +05:30,coretemp Core 3,56.0
2023-03-25 15:47:34.326178813 +05:30,coretemp Package id 0,58.0
2023-03-25 15:47:35.354174839 +05:30,coretemp Core 0,57.0
2023-03-25 15:47:35.354211496 +05:30,coretemp Core 1,72.0
2023-03-25 15:47:35.354225539 +05:30,coretemp Core 2,57.0
2023-03-25 15:47:35.354239031 +05:30,coretemp Core 3,90.0
2023-03-25 15:47:35.354252242 +05:30,coretemp Package id 0,90.0
2023-03-25 15:47:36.369273467 +05:30,coretemp Core 0,55.0
2023-03-25 15:47:36.369316944 +05:30,coretemp Core 1,73.0
2023-03-25 15:47:36.369325150 +05:30,coretemp Core 2,56.0
2023-03-25 15:47:36.369332880 +05:30,coretemp Core 3,95.0
2023-03-25 15:47:36.369340557 +05:30,coretemp Package id 0,95.0
2023-03-25 15:47:37.397284489 +05:30,coretemp Core 0,61.0
2023-03-25 15:47:37.397314839 +05:30,coretemp Core 1,77.0
2023-03-25 15:47:37.397323348 +05:30,coretemp Core 2,71.0
2023-03-25 15:47:37.397331481 +05:30,coretemp Core 3,82.0
2023-03-25 15:47:37.397339723 +05:30,coretemp Package id 0,82.0
2023-03-25 15:47:38.412828634 +05:30,coretemp Core 0,80.0
2023-03-25 15:47:38.412876425 +05:30,coretemp Core 1,66.0
2023-03-25 15:47:38.412884544 +05:30,coretemp Core 2,78.0
2023-03-25 15:47:38.412892324 +05:30,coretemp Core 3,77.0
2023-03-25 15:47:38.412899865 +05:30,coretemp Package id 0,80.0
2023-03-25 15:47:39.429954439 +05:30,coretemp Core 0,67.0
2023-03-25 15:47:39.430013003 +05:30,coretemp Core 1,69.0
2023-03-25 15:47:39.430033666 +05:30,coretemp Core 2,86.0
2023-03-25 15:47:39.430054293 +05:30,coretemp Core 3,77.0
2023-03-25 15:47:39.430073512 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:40.446153254 +05:30,coretemp Core 0,79.0
2023-03-25 15:47:40.446198921 +05:30,coretemp Core 1,77.0
2023-03-25 15:47:40.446213186 +05:30,coretemp Core 2,82.0
2023-03-25 15:47:40.446229283 +05:30,coretemp Core 3,79.0
2023-03-25 15:47:40.446253998 +05:30,coretemp Package id 0,82.0
2023-03-25 15:47:41.462261372 +05:30,coretemp Core 0,92.0
2023-03-25 15:47:41.462306501 +05:30,coretemp Core 1,64.0
2023-03-25 15:47:41.462315041 +05:30,coretemp Core 2,66.0
2023-03-25 15:47:41.462323185 +05:30,coretemp Core 3,60.0
2023-03-25 15:47:41.462331447 +05:30,coretemp Package id 0,92.0
2023-03-25 15:47:42.477847491 +05:30,coretemp Core 0,87.0
2023-03-25 15:47:42.477882910 +05:30,coretemp Core 1,69.0
2023-03-25 15:47:42.477895204 +05:30,coretemp Core 2,75.0
2023-03-25 15:47:42.477907125 +05:30,coretemp Core 3,83.0
2023-03-25 15:47:42.477918283 +05:30,coretemp Package id 0,87.0
2023-03-25 15:47:43.505642087 +05:30,coretemp Core 0,83.0
2023-03-25 15:47:43.505687870 +05:30,coretemp Core 1,72.0
2023-03-25 15:47:43.505696002 +05:30,coretemp Core 2,82.0
2023-03-25 15:47:43.505703779 +05:30,coretemp Core 3,79.0
2023-03-25 15:47:43.505711381 +05:30,coretemp Package id 0,83.0
2023-03-25 15:47:44.509475954 +05:30,coretemp Core 0,85.0
2023-03-25 15:47:44.509510818 +05:30,coretemp Core 1,79.0
2023-03-25 15:47:44.509519168 +05:30,coretemp Core 2,67.0
2023-03-25 15:47:44.509526948 +05:30,coretemp Core 3,65.0
2023-03-25 15:47:44.509534666 +05:30,coretemp Package id 0,85.0
2023-03-25 15:47:45.524950034 +05:30,coretemp Core 0,83.0
2023-03-25 15:47:45.524996981 +05:30,coretemp Core 1,79.0
2023-03-25 15:47:45.525005596 +05:30,coretemp Core 2,67.0
2023-03-25 15:47:45.525014139 +05:30,coretemp Core 3,78.0
2023-03-25 15:47:45.525022192 +05:30,coretemp Package id 0,83.0
2023-03-25 15:47:46.540347705 +05:30,coretemp Core 0,82.0
2023-03-25 15:47:46.540393215 +05:30,coretemp Core 1,69.0
2023-03-25 15:47:46.540408159 +05:30,coretemp Core 2,76.0
2023-03-25 15:47:46.540424135 +05:30,coretemp Core 3,86.0
2023-03-25 15:47:46.540438993 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:47.556509870 +05:30,coretemp Core 0,73.0
2023-03-25 15:47:47.556555869 +05:30,coretemp Core 1,73.0
2023-03-25 15:47:47.556570563 +05:30,coretemp Core 2,76.0
2023-03-25 15:47:47.556596756 +05:30,coretemp Core 3,85.0
2023-03-25 15:47:47.556617731 +05:30,coretemp Package id 0,85.0
2023-03-25 15:47:48.573001320 +05:30,coretemp Core 0,77.0
2023-03-25 15:47:48.573049461 +05:30,coretemp Core 1,82.0
2023-03-25 15:47:48.573058108 +05:30,coretemp Core 2,79.0
2023-03-25 15:47:48.573071904 +05:30,coretemp Core 3,77.0
2023-03-25 15:47:48.573080220 +05:30,coretemp Package id 0,82.0
2023-03-25 15:47:49.589389987 +05:30,coretemp Core 0,80.0
2023-03-25 15:47:49.589437223 +05:30,coretemp Core 1,82.0
2023-03-25 15:47:49.589445847 +05:30,coretemp Core 2,65.0
2023-03-25 15:47:49.589454057 +05:30,coretemp Core 3,86.0
2023-03-25 15:47:49.589462307 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:50.604836064 +05:30,coretemp Core 0,85.0
2023-03-25 15:47:50.604881453 +05:30,coretemp Core 1,79.0
2023-03-25 15:47:50.604896943 +05:30,coretemp Core 2,65.0
2023-03-25 15:47:50.604911533 +05:30,coretemp Core 3,86.0
2023-03-25 15:47:50.604925855 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:51.633509013 +05:30,coretemp Core 0,70.0
2023-03-25 15:47:51.633607367 +05:30,coretemp Core 1,79.0
2023-03-25 15:47:51.633624722 +05:30,coretemp Core 2,84.0
2023-03-25 15:47:51.633639295 +05:30,coretemp Core 3,85.0
2023-03-25 15:47:51.633653637 +05:30,coretemp Package id 0,85.0
2023-03-25 15:47:52.662373956 +05:30,coretemp Core 0,79.0
2023-03-25 15:47:52.662419087 +05:30,coretemp Core 1,85.0
2023-03-25 15:47:52.662433970 +05:30,coretemp Core 2,86.0
2023-03-25 15:47:52.662449060 +05:30,coretemp Core 3,85.0
2023-03-25 15:47:52.662463481 +05:30,coretemp Package id 0,86.0
2023-03-25 15:47:53.691323396 +05:30,coretemp Core 0,74.0
2023-03-25 15:47:53.691375909 +05:30,coretemp Core 1,76.0
2023-03-25 15:47:53.691384093 +05:30,coretemp Core 2,79.0
2023-03-25 15:47:53.691392351 +05:30,coretemp Core 3,90.0
2023-03-25 15:47:53.691400693 +05:30,coretemp Package id 0,90.0
2023-03-25 15:47:54.719185876 +05:30,coretemp Core 0,73.0
2023-03-25 15:47:54.719232051 +05:30,coretemp Core 1,86.0
2023-03-25 15:47:54.719246936 +05:30,coretemp Core 2,88.0
2023-03-25 15:47:54.719262611 +05:30,coretemp Core 3,84.0
2023-03-25 15:47:54.719277693 +05:30,coretemp Package id 0,88.0
2023-03-25 15:47:55.747815307 +05:30,coretemp Core 0,76.0
2023-03-25 15:47:55.747862413 +05:30,coretemp Core 1,79.0
2023-03-25 15:47:55.747876901 +05:30,coretemp Core 2,78.0
2023-03-25 15:47:55.747898936 +05:30,coretemp Core 3,90.0
2023-03-25 15:47:55.747921508 +05:30,coretemp Package id 0,90.0
2023-03-25 15:47:56.776823766 +05:30,coretemp Core 0,82.0
2023-03-25 15:47:56.776867004 +05:30,coretemp Core 1,84.0
2023-03-25 15:47:56.776879024 +05:30,coretemp Core 2,90.0
2023-03-25 15:47:56.776890672 +05:30,coretemp Core 3,85.0
2023-03-25 15:47:56.776905721 +05:30,coretemp Package id 0,90.0
2023-03-25 15:47:57.804946844 +05:30,coretemp Core 0,80.0
2023-03-25 15:47:57.804996568 +05:30,coretemp Core 1,76.0
2023-03-25 15:47:57.805013416 +05:30,coretemp Core 2,90.0
2023-03-25 15:47:57.805029584 +05:30,coretemp Core 3,84.0
2023-03-25 15:47:57.805045303 +05:30,coretemp Package id 0,90.0
2023-03-25 15:47:58.820575493 +05:30,coretemp Core 0,80.0
2023-03-25 15:47:58.820623336 +05:30,coretemp Core 1,72.0
2023-03-25 15:47:58.820637680 +05:30,coretemp Core 2,88.0
2023-03-25 15:47:58.820667858 +05:30,coretemp Core 3,85.0
2023-03-25 15:47:58.820682046 +05:30,coretemp Package id 0,88.0
2023-03-25 15:47:59.835749803 +05:30,coretemp Core 0,88.0
2023-03-25 15:47:59.835795847 +05:30,coretemp Core 1,73.0
2023-03-25 15:47:59.835812564 +05:30,coretemp Core 2,70.0
2023-03-25 15:47:59.835827726 +05:30,coretemp Core 3,92.0
2023-03-25 15:47:59.835842023 +05:30,coretemp Package id 0,92.0
2023-03-25 15:48:00.876959580 +05:30,coretemp Core 0,79.0
2023-03-25 15:48:00.877007071 +05:30,coretemp Core 1,77.0
2023-03-25 15:48:00.877015815 +05:30,coretemp Core 2,85.0
2023-03-25 15:48:00.877024253 +05:30,coretemp Core 3,67.0
2023-03-25 15:48:00.877032359 +05:30,coretemp Package id 0,85.0
2023-03-25 15:48:01.893348571 +05:30,coretemp Core 0,83.0
2023-03-25 15:48:01.893394838 +05:30,coretemp Core 1,71.0
2023-03-25 15:48:01.893403589 +05:30,coretemp Core 2,69.0
2023-03-25 15:48:01.893411375 +05:30,coretemp Core 3,91.0
2023-03-25 15:48:01.893419026 +05:30,coretemp Package id 0,91.0
2023-03-25 15:48:02.933609625 +05:30,coretemp Core 0,83.0
2023-03-25 15:48:02.933659771 +05:30,coretemp Core 1,79.0
2023-03-25 15:48:02.933668398 +05:30,coretemp Core 2,84.0
2023-03-25 15:48:02.933676640 +05:30,coretemp Core 3,67.0
2023-03-25 15:48:02.933684692 +05:30,coretemp Package id 0,84.0
2023-03-25 15:48:03.949423760 +05:30,coretemp Core 0,96.0
2023-03-25 15:48:03.949470464 +05:30,coretemp Core 1,69.0
2023-03-25 15:48:03.949485462 +05:30,coretemp Core 2,76.0
2023-03-25 15:48:03.949501446 +05:30,coretemp Core 3,72.0
2023-03-25 15:48:03.949518760 +05:30,coretemp Package id 0,96.0
2023-03-25 15:48:04.953879407 +05:30,coretemp Core 0,86.0
2023-03-25 15:48:04.953942279 +05:30,coretemp Core 1,83.0
2023-03-25 15:48:04.953958369 +05:30,coretemp Core 2,79.0
2023-03-25 15:48:04.953983456 +05:30,coretemp Core 3,64.0
2023-03-25 15:48:04.953997918 +05:30,coretemp Package id 0,86.0
2023-03-25 15:48:05.995559483 +05:30,coretemp Core 0,87.0
2023-03-25 15:48:05.995609906 +05:30,coretemp Core 1,78.0
2023-03-25 15:48:05.995620543 +05:30,coretemp Core 2,86.0
2023-03-25 15:48:05.995630664 +05:30,coretemp Core 3,64.0
2023-03-25 15:48:05.995640414 +05:30,coretemp Package id 0,87.0
2023-03-25 15:48:07.011160750 +05:30,coretemp Core 0,85.0
2023-03-25 15:48:07.011196167 +05:30,coretemp Core 1,85.0
2023-03-25 15:48:07.011204303 +05:30,coretemp Core 2,79.0
2023-03-25 15:48:07.011212024 +05:30,coretemp Core 3,69.0
2023-03-25 15:48:07.011219688 +05:30,coretemp Package id 0,85.0
2023-03-25 15:48:08.051553747 +05:30,coretemp Core 0,93.0
2023-03-25 15:48:08.051587038 +05:30,coretemp Core 1,73.0
2023-03-25 15:48:08.051596748 +05:30,coretemp Core 2,90.0
2023-03-25 15:48:08.051606872 +05:30,coretemp Core 3,65.0
2023-03-25 15:48:08.051616021 +05:30,coretemp Package id 0,93.0
2023-03-25 15:48:09.055175643 +05:30,coretemp Core 0,79.0
2023-03-25 15:48:09.055207463 +05:30,coretemp Core 1,91.0
2023-03-25 15:48:09.055215911 +05:30,coretemp Core 2,85.0
2023-03-25 15:48:09.055224282 +05:30,coretemp Core 3,68.0
2023-03-25 15:48:09.055232448 +05:30,coretemp Package id 0,91.0
2023-03-25 15:48:10.072128856 +05:30,coretemp Core 0,93.0
2023-03-25 15:48:10.072173075 +05:30,coretemp Core 1,78.0
2023-03-25 15:48:10.072187576 +05:30,coretemp Core 2,88.0
2023-03-25 15:48:10.072201947 +05:30,coretemp Core 3,66.0
2023-03-25 15:48:10.072219311 +05:30,coretemp Package id 0,93.0
2023-03-25 15:48:11.087424142 +05:30,coretemp Core 0,86.0
2023-03-25 15:48:11.087468279 +05:30,coretemp Core 1,85.0
2023-03-25 15:48:11.087483455 +05:30,coretemp Core 2,83.0
2023-03-25 15:48:11.087498464 +05:30,coretemp Core 3,65.0
2023-03-25 15:48:11.087514252 +05:30,coretemp Package id 0,86.0
2023-03-25 15:48:12.116618261 +05:30,coretemp Core 0,74.0
2023-03-25 15:48:12.116651858 +05:30,coretemp Core 1,84.0
2023-03-25 15:48:12.116666767 +05:30,coretemp Core 2,90.0
2023-03-25 15:48:12.116681722 +05:30,coretemp Core 3,77.0
2023-03-25 15:48:12.116694635 +05:30,coretemp Package id 0,90.0
2023-03-25 15:48:13.146036382 +05:30,coretemp Core 0,74.0
2023-03-25 15:48:13.146077951 +05:30,coretemp Core 1,72.0
2023-03-25 15:48:13.146092452 +05:30,coretemp Core 2,94.0
2023-03-25 15:48:13.146105722 +05:30,coretemp Core 3,72.0
2023-03-25 15:48:13.146118461 +05:30,coretemp Package id 0,94.0
2023-03-25 15:48:14.148859484 +05:30,coretemp Core 0,76.0
2023-03-25 15:48:14.148902292 +05:30,coretemp Core 1,88.0
2023-03-25 15:48:14.148918398 +05:30,coretemp Core 2,91.0
2023-03-25 15:48:14.148933527 +05:30,coretemp Core 3,81.0
2023-03-25 15:48:14.148948039 +05:30,coretemp Package id 0,91.0
2023-03-25 15:48:15.177750145 +05:30,coretemp Core 0,76.0
2023-03-25 15:48:15.177800102 +05:30,coretemp Core 1,87.0
2023-03-25 15:48:15.177815771 +05:30,coretemp Core 2,85.0
2023-03-25 15:48:15.177830611 +05:30,coretemp Core 3,91.0
2023-03-25 15:48:15.177845082 +05:30,coretemp Package id 0,91.0
2023-03-25 15:48:16.194496239 +05:30,coretemp Core 0,73.0
2023-03-25 15:48:16.194538345 +05:30,coretemp Core 1,70.0
2023-03-25 15:48:16.194546804 +05:30,coretemp Core 2,98.0
2023-03-25 15:48:16.194554611 +05:30,coretemp Core 3,75.0
2023-03-25 15:48:16.194562365 +05:30,coretemp Package id 0,98.0
2023-03-25 15:48:17.210326662 +05:30,coretemp Core 0,74.0
2023-03-25 15:48:17.210354727 +05:30,coretemp Core 1,91.0
2023-03-25 15:48:17.210366160 +05:30,coretemp Core 2,98.0
2023-03-25 15:48:17.210376626 +05:30,coretemp Core 3,71.0
2023-03-25 15:48:17.210386980 +05:30,coretemp Package id 0,98.0
2023-03-25 15:48:18.238451683 +05:30,coretemp Core 0,80.0
2023-03-25 15:48:18.238500566 +05:30,coretemp Core 1,86.0
2023-03-25 15:48:18.238515951 +05:30,coretemp Core 2,89.0
2023-03-25 15:48:18.238530553 +05:30,coretemp Core 3,79.0
2023-03-25 15:48:18.238545269 +05:30,coretemp Package id 0,89.0
2023-03-25 15:48:19.242038684 +05:30,coretemp Core 0,85.0
2023-03-25 15:48:19.242085980 +05:30,coretemp Core 1,72.0
2023-03-25 15:48:19.242100951 +05:30,coretemp Core 2,94.0
2023-03-25 15:48:19.242115772 +05:30,coretemp Core 3,69.0
2023-03-25 15:48:19.242130216 +05:30,coretemp Package id 0,94.0
2023-03-25 15:48:20.258911801 +05:30,coretemp Core 0,76.0
2023-03-25 15:48:20.258962964 +05:30,coretemp Core 1,72.0
2023-03-25 15:48:20.258977676 +05:30,coretemp Core 2,88.0
2023-03-25 15:48:20.259002495 +05:30,coretemp Core 3,86.0
2023-03-25 15:48:20.259016984 +05:30,coretemp Package id 0,88.0
2023-03-25 15:48:21.275663061 +05:30,coretemp Core 0,84.0
2023-03-25 15:48:21.275709668 +05:30,coretemp Core 1,83.0
2023-03-25 15:48:21.275725660 +05:30,coretemp Core 2,82.0
2023-03-25 15:48:21.275740634 +05:30,coretemp Core 3,75.0
2023-03-25 15:48:21.275755392 +05:30,coretemp Package id 0,84.0
2023-03-25 15:48:22.304871740 +05:30,coretemp Core 0,89.0
2023-03-25 15:48:22.304917607 +05:30,coretemp Core 1,82.0
2023-03-25 15:48:22.304932642 +05:30,coretemp Core 2,88.0
2023-03-25 15:48:22.304947302 +05:30,coretemp Core 3,84.0
2023-03-25 15:48:22.304961847 +05:30,coretemp Package id 0,89.0
2023-03-25 15:48:23.335436540 +05:30,coretemp Core 0,84.0
2023-03-25 15:48:23.335485394 +05:30,coretemp Core 1,75.0
2023-03-25 15:48:23.335500280 +05:30,coretemp Core 2,89.0
2023-03-25 15:48:23.335514988 +05:30,coretemp Core 3,87.0
2023-03-25 15:48:23.335529507 +05:30,coretemp Package id 0,89.0
2023-03-25 15:48:24.340528413 +05:30,coretemp Core 0,83.0
2023-03-25 15:48:24.340572534 +05:30,coretemp Core 1,85.0
2023-03-25 15:48:24.340587449 +05:30,coretemp Core 2,71.0
2023-03-25 15:48:24.340602120 +05:30,coretemp Core 3,84.0
2023-03-25 15:48:24.340616706 +05:30,coretemp Package id 0,85.0
2023-03-25 15:48:25.357215649 +05:30,coretemp Core 0,83.0
2023-03-25 15:48:25.357259283 +05:30,coretemp Core 1,84.0
2023-03-25 15:48:25.357272411 +05:30,coretemp Core 2,69.0
2023-03-25 15:48:25.357283596 +05:30,coretemp Core 3,85.0
2023-03-25 15:48:25.357304201 +05:30,coretemp Package id 0,85.0
2023-03-25 15:48:26.372897811 +05:30,coretemp Core 0,85.0
2023-03-25 15:48:26.372945362 +05:30,coretemp Core 1,86.0
2023-03-25 15:48:26.372960214 +05:30,coretemp Core 2,73.0
2023-03-25 15:48:26.372975166 +05:30,coretemp Core 3,88.0
2023-03-25 15:48:26.372991368 +05:30,coretemp Package id 0,88.0
2023-03-25 15:48:27.389711067 +05:30,coretemp Core 0,82.0
2023-03-25 15:48:27.389744388 +05:30,coretemp Core 1,87.0
2023-03-25 15:48:27.389754377 +05:30,coretemp Core 2,67.0
2023-03-25 15:48:27.389762774 +05:30,coretemp Core 3,93.0
2023-03-25 15:48:27.389771387 +05:30,coretemp Package id 0,93.0
2023-03-25 15:48:28.405353182 +05:30,coretemp Core 0,69.0
2023-03-25 15:48:28.405398374 +05:30,coretemp Core 1,97.0
2023-03-25 15:48:28.405413287 +05:30,coretemp Core 2,71.0
2023-03-25 15:48:28.405427834 +05:30,coretemp Core 3,100.0
2023-03-25 15:48:28.405442841 +05:30,coretemp Package id 0,100.0
2023-03-25 15:48:29.422683681 +05:30,coretemp Core 0,87.0
2023-03-25 15:48:29.422735344 +05:30,coretemp Core 1,94.0
2023-03-25 15:48:29.422749198 +05:30,coretemp Core 2,71.0
2023-03-25 15:48:29.422761125 +05:30,coretemp Core 3,71.0
2023-03-25 15:48:29.422786467 +05:30,coretemp Package id 0,94.0
2023-03-25 15:48:30.452935962 +05:30,coretemp Core 0,82.0
2023-03-25 15:48:30.452989781 +05:30,coretemp Core 1,87.0
2023-03-25 15:48:30.453003733 +05:30,coretemp Core 2,76.0
2023-03-25 15:48:30.453017139 +05:30,coretemp Core 3,77.0
2023-03-25 15:48:30.453029971 +05:30,coretemp Package id 0,87.0
2023-03-25 15:48:31.468679051 +05:30,coretemp Core 0,95.0
2023-03-25 15:48:31.468726671 +05:30,coretemp Core 1,98.0
2023-03-25 15:48:31.468741484 +05:30,coretemp Core 2,70.0
2023-03-25 15:48:31.468756927 +05:30,coretemp Core 3,71.0
2023-03-25 15:48:31.468771508 +05:30,coretemp Package id 0,98.0
2023-03-25 15:48:32.485280581 +05:30,coretemp Core 0,86.0
2023-03-25 15:48:32.485327833 +05:30,coretemp Core 1,87.0
2023-03-25 15:48:32.485336538 +05:30,coretemp Core 2,78.0
2023-03-25 15:48:32.485344326 +05:30,coretemp Core 3,82.0
2023-03-25 15:48:32.485352025 +05:30,coretemp Package id 0,87.0
2023-03-25 15:48:33.500931169 +05:30,coretemp Core 0,73.0
2023-03-25 15:48:33.500990206 +05:30,coretemp Core 1,81.0
2023-03-25 15:48:33.501004805 +05:30,coretemp Core 2,80.0
2023-03-25 15:48:33.501020403 +05:30,coretemp Core 3,66.0
2023-03-25 15:48:33.501034823 +05:30,coretemp Package id 0,81.0
2023-03-25 15:48:34.517832966 +05:30,coretemp Core 0,76.0
2023-03-25 15:48:34.517880124 +05:30,coretemp Core 1,91.0
2023-03-25 15:48:34.517895263 +05:30,coretemp Core 2,69.0
2023-03-25 15:48:34.517910072 +05:30,coretemp Core 3,87.0
2023-03-25 15:48:34.517924564 +05:30,coretemp Package id 0,91.0
2023-03-25 15:48:35.545938517 +05:30,coretemp Core 0,82.0
2023-03-25 15:48:35.545973830 +05:30,coretemp Core 1,87.0
2023-03-25 15:48:35.545982594 +05:30,coretemp Core 2,75.0
2023-03-25 15:48:35.545995923 +05:30,coretemp Core 3,93.0
2023-03-25 15:48:35.546009036 +05:30,coretemp Package id 0,93.0
2023-03-25 15:48:36.561395580 +05:30,coretemp Core 0,76.0
2023-03-25 15:48:36.561455226 +05:30,coretemp Core 1,87.0
2023-03-25 15:48:36.561470089 +05:30,coretemp Core 2,82.0
2023-03-25 15:48:36.561484674 +05:30,coretemp Core 3,84.0
2023-03-25 15:48:36.561499862 +05:30,coretemp Package id 0,87.0
2023-03-25 15:48:37.590764090 +05:30,coretemp Core 0,79.0
2023-03-25 15:48:37.590811101 +05:30,coretemp Core 1,83.0
2023-03-25 15:48:37.590826145 +05:30,coretemp Core 2,82.0
2023-03-25 15:48:37.590842451 +05:30,coretemp Core 3,82.0
2023-03-25 15:48:37.590857357 +05:30,coretemp Package id 0,83.0
2023-03-25 15:48:38.607565846 +05:30,coretemp Core 0,82.0
2023-03-25 15:48:38.607601484 +05:30,coretemp Core 1,85.0
2023-03-25 15:48:38.607615028 +05:30,coretemp Core 2,81.0
2023-03-25 15:48:38.607628574 +05:30,coretemp Core 3,91.0
2023-03-25 15:48:38.607642034 +05:30,coretemp Package id 0,91.0
2023-03-25 15:48:39.623223765 +05:30,coretemp Core 0,84.0
2023-03-25 15:48:39.623269940 +05:30,coretemp Core 1,85.0
2023-03-25 15:48:39.623284919 +05:30,coretemp Core 2,86.0
2023-03-25 15:48:39.623299429 +05:30,coretemp Core 3,71.0
2023-03-25 15:48:39.623313781 +05:30,coretemp Package id 0,86.0
2023-03-25 15:48:40.652420419 +05:30,coretemp Core 0,77.0
2023-03-25 15:48:40.652467434 +05:30,coretemp Core 1,84.0
2023-03-25 15:48:40.652482208 +05:30,coretemp Core 2,85.0
2023-03-25 15:48:40.652497469 +05:30,coretemp Core 3,84.0
2023-03-25 15:48:40.652512533 +05:30,coretemp Package id 0,85.0
2023-03-25 15:48:41.681608245 +05:30,coretemp Core 0,78.0
2023-03-25 15:48:41.681654020 +05:30,coretemp Core 1,91.0
2023-03-25 15:48:41.681670045 +05:30,coretemp Core 2,73.0
2023-03-25 15:48:41.681684556 +05:30,coretemp Core 3,92.0
2023-03-25 15:48:41.681698733 +05:30,coretemp Package id 0,92.0
2023-03-25 15:48:42.698253392 +05:30,coretemp Core 0,91.0
2023-03-25 15:48:42.698300014 +05:30,coretemp Core 1,93.0
2023-03-25 15:48:42.698317627 +05:30,coretemp Core 2,73.0
2023-03-25 15:48:42.698332748 +05:30,coretemp Core 3,74.0
2023-03-25 15:48:42.698345257 +05:30,coretemp Package id 0,91.0
2023-03-25 15:48:43.714035541 +05:30,coretemp Core 0,80.0
2023-03-25 15:48:43.714082176 +05:30,coretemp Core 1,89.0
2023-03-25 15:48:43.714090474 +05:30,coretemp Core 2,65.0
2023-03-25 15:48:43.714098284 +05:30,coretemp Core 3,84.0
2023-03-25 15:48:43.714106023 +05:30,coretemp Package id 0,89.0
2023-03-25 15:48:44.729717956 +05:30,coretemp Core 0,65.0
